C:\Users\jaipr\Desktop\dataset\IMG\center_2021_03_03_11_55_58_668.jpg,C:\Users\jaipr\Desktop\dataset\IMG\left_2021_03_03_11_55_58_668.jpg,C:\Users\jaipr\Desktop\dataset\IMG\right_2021_03_03_11_55_58_668.jpg,-0.25,1,0,22.42488
C:\Users\jaipr\Desktop\dataset\IMG\center_2021_03_03_11_55_58_739.jpg,C:\Users\jaipr\Desktop\dataset\IMG\left_2021_03_03_11_55_58_739.jpg,C:\Users\jaipr\Desktop\dataset\IMG\right_2021_03_03_11_55_58_739.jpg,-0.45,1,0,23.11779
C:\Users\jaipr\Desktop\dataset\IMG\center_2021_03_03_11_55_58_812.jpg,C:\Users\jaipr\Desktop\dataset\IMG\left_2021_03_03_11_55_58_812.jpg,C:\Users\jaipr\Desktop\dataset\IMG\right_2021_03_03_11_55_58_812.jpg,-0.6500001,1,0,23.73135
C:\Users\jaipr\Desktop\dataset\IMG\center_2021_03_03_11_55_58_885.jpg,C:\Users\jaipr\Desktop\dataset\IMG\left_2021_03_03_11_55_58_885.jpg,C:\Users\jaipr\Desktop\dataset\IMG\right_2021_03_03_11_55_58_885.jpg,-0.8000001,1,0,24.13672
C:\Users\jaipr\Desktop\dataset\IMG\center_2021_03_03_11_55_58_956.jpg,C:\Users\jaipr\Desktop\dataset\IMG\left_2021_03_03_11_55_58_956.jpg,C:\Users\jaipr\Desktop\dataset\IMG\right_2021_03_03_11_55_58_956.jpg,-1,1,0,24.61133
C:\Users\jaipr\Desktop\dataset\IMG\center_2021_03_03_11_55_59_030.jpg,C:\Users\jaipr\Desktop\dataset\IMG\left_2021_03_03_11_55_59_030.jpg,C:\Users\jaipr\Desktop\dataset\IMG\right_2021_03_03_11_55_59_030.jpg,-1,1,0,25.12426
C:\Users\jaipr\Desktop\dataset\IMG\center_2021_03_03_11_55_59_105.jpg,C:\Users\jaipr\Desktop\dataset\IMG\left_2021_03_03_11_55_59_105.jpg,C:\Users\jaipr\Desktop\dataset\IMG\right_2021_03_03_11_55_59_105.jpg,0,0.8889721,0,25.60311
C:\Users\jaipr\Desktop\dataset\IMG\center_2021_03_03_11_55_59_175.jpg,C:\Users\jaipr\Desktop\dataset\IMG\left_2021_03_03_11_55_59_175.jpg,C:\Users\jaipr\Desktop\dataset\IMG\right_2021_03_03_11_55_59_175.jpg,0,0.679426,0,26.02191
C:\Users\jaipr\Desktop\dataset\IMG\center_2021_03_03_11_55_59_252.jpg,C:\Users\jaipr\Desktop\dataset\IMG\left_2021_03_03_11_55_59_252.jpg,C:\Users\jaipr\Desktop\dataset\IMG\right_2021_03_03_11_55_59_252.jpg,0,0.4518685,0,26.30236
C:\Users\jaipr\Desktop\dataset\IMG\center_2021_03_03_11_55_59_322.jpg,C:\Users\jaipr\Desktop\dataset\IMG\left_2021_03_03_11_55_59_322.jpg,C:\Users\jaipr\Desktop\dataset\IMG\right_2021_03_03_11_55_59_322.jpg,0,0.6666601,0,26.57936
C:\Users\jaipr\Desktop\dataset\IMG\center_2021_03_03_11_55_59_394.jpg,C:\Users\jaipr\Desktop\dataset\IMG\left_2021_03_03_11_55_59_394.jpg,C:\Users\jaipr\Desktop\dataset\IMG\right_2021_03_03_11_55_59_394.jpg,0.2,0.8804548,0,27.09478
C:\Users\jaipr\Desktop\dataset\IMG\center_2021_03_03_11_55_59_466.jpg,C:\Users\jaipr\Desktop\dataset\IMG\left_2021_03_03_11_55_59_466.jpg,C:\Users\jaipr\Desktop\dataset\IMG\right_2021_03_03_11_55_59_466.jpg,0.35,1,0,27.54843
C:\Users\jaipr\Desktop\dataset\IMG\center_2021_03_03_11_55_59_537.jpg,C:\Users\jaipr\Desktop\dataset\IMG\left_2021_03_03_11_55_59_537.jpg,C:\Users\jaipr\Desktop\dataset\IMG\right_2021_03_03_11_55_59_537.jpg,0.5500001,1,0,28.12257
C:\Users\jaipr\Desktop\dataset\IMG\center_2021_03_03_11_55_59_610.jpg,C:\Users\jaipr\Desktop\dataset\IMG\left_2021_03_03_11_55_59_610.jpg,C:\Users\jaipr\Desktop\dataset\IMG\right_2021_03_03_11_55_59_610.jpg,0.7500002,1,0,28.62153
C:\Users\jaipr\Desktop\dataset\IMG\center_2021_03_03_11_55_59_679.jpg,C:\Users\jaipr\Desktop\dataset\IMG\left_2021_03_03_11_55_59_679.jpg,C:\Users\jaipr\Desktop\dataset\IMG\right_2021_03_03_11_55_59_679.jpg,0.9000002,1,0,28.94373
C:\Users\jaipr\Desktop\dataset\IMG\center_2021_03_03_11_55_59_753.jpg,C:\Users\jaipr\Desktop\dataset\IMG\left_2021_03_03_11_55_59_753.jpg,C:\Users\jaipr\Desktop\dataset\IMG\right_2021_03_03_11_55_59_753.jpg,0,1,0,29.44309
C:\Users\jaipr\Desktop\dataset\IMG\center_2021_03_03_11_55_59_825.jpg,C:\Users\jaipr\Desktop\dataset\IMG\left_2021_03_03_11_55_59_825.jpg,C:\Users\jaipr\Desktop\dataset\IMG\right_2021_03_03_11_55_59_825.jpg,0,0.8909371,0,29.93618
C:\Users\jaipr\Desktop\dataset\IMG\center_2021_03_03_11_55_59_892.jpg,C:\Users\jaipr\Desktop\dataset\IMG\left_2021_03_03_11_55_59_892.jpg,C:\Users\jaipr\Desktop\dataset\IMG\right_2021_03_03_11_55_59_892.jpg,0,0.6902866,0,30.10019
C:\Users\jaipr\Desktop\dataset\IMG\center_2021_03_03_11_55_59_962.jpg,C:\Users\jaipr\Desktop\dataset\IMG\left_2021_03_03_11_55_59_962.jpg,C:\Users\jaipr\Desktop\dataset\IMG\right_2021_03_03_11_55_59_962.jpg,-0.15,0.6928372,0,30.1121
C:\Users\jaipr\Desktop\dataset\IMG\center_2021_03_03_11_56_00_034.jpg,C:\Users\jaipr\Desktop\dataset\IMG\left_2021_03_03_11_56_00_034.jpg,C:\Users\jaipr\Desktop\dataset\IMG\right_2021_03_03_11_56_00_034.jpg,-0.35,0.9077482,0,30.1423
C:\Users\jaipr\Desktop\dataset\IMG\center_2021_03_03_11_56_00_103.jpg,C:\Users\jaipr\Desktop\dataset\IMG\left_2021_03_03_11_56_00_103.jpg,C:\Users\jaipr\Desktop\dataset\IMG\right_2021_03_03_11_56_00_103.jpg,-0.5000001,1,0,30.13653
C:\Users\jaipr\Desktop\dataset\IMG\center_2021_03_03_11_56_00_172.jpg,C:\Users\jaipr\Desktop\dataset\IMG\left_2021_03_03_11_56_00_172.jpg,C:\Users\jaipr\Desktop\dataset\IMG\right_2021_03_03_11_56_00_172.jpg,-0.7,1,0,30.11635
C:\Users\jaipr\Desktop\dataset\IMG\center_2021_03_03_11_56_00_245.jpg,C:\Users\jaipr\Desktop\dataset\IMG\left_2021_03_03_11_56_00_245.jpg,C:\Users\jaipr\Desktop\dataset\IMG\right_2021_03_03_11_56_00_245.jpg,-0.8500001,1,0,30.10569
C:\Users\jaipr\Desktop\dataset\IMG\center_2021_03_03_11_56_00_312.jpg,C:\Users\jaipr\Desktop\dataset\IMG\left_2021_03_03_11_56_00_312.jpg,C:\Users\jaipr\Desktop\dataset\IMG\right_2021_03_03_11_56_00_312.jpg,0,1,0,30.1638
C:\Users\jaipr\Desktop\dataset\IMG\center_2021_03_03_11_56_00_387.jpg,C:\Users\jaipr\Desktop\dataset\IMG\left_2021_03_03_11_56_00_387.jpg,C:\Users\jaipr\Desktop\dataset\IMG\right_2021_03_03_11_56_00_387.jpg,0,0.8813209,0,30.13864
C:\Users\jaipr\Desktop\dataset\IMG\center_2021_03_03_11_56_00_492.jpg,C:\Users\jaipr\Desktop\dataset\IMG\left_2021_03_03_11_56_00_492.jpg,C:\Users\jaipr\Desktop\dataset\IMG\right_2021_03_03_11_56_00_492.jpg,0,0.5649868,0,30.06634
C:\Users\jaipr\Desktop\dataset\IMG\center_2021_03_03_11_56_00_563.jpg,C:\Users\jaipr\Desktop\dataset\IMG\left_2021_03_03_11_56_00_563.jpg,C:\Users\jaipr\Desktop\dataset\IMG\right_2021_03_03_11_56_00_563.jpg,0,0.7755796,0,30.13988
C:\Users\jaipr\Desktop\dataset\IMG\center_2021_03_03_11_56_00_634.jpg,C:\Users\jaipr\Desktop\dataset\IMG\left_2021_03_03_11_56_00_634.jpg,C:\Users\jaipr\Desktop\dataset\IMG\right_2021_03_03_11_56_00_634.jpg,-0.2,0.9917659,0,30.18917
C:\Users\jaipr\Desktop\dataset\IMG\center_2021_03_03_11_56_00_707.jpg,C:\Users\jaipr\Desktop\dataset\IMG\left_2021_03_03_11_56_00_707.jpg,C:\Users\jaipr\Desktop\dataset\IMG\right_2021_03_03_11_56_00_707.jpg,-0.35,1,0,30.1651
C:\Users\jaipr\Desktop\dataset\IMG\center_2021_03_03_11_56_00_778.jpg,C:\Users\jaipr\Desktop\dataset\IMG\left_2021_03_03_11_56_00_778.jpg,C:\Users\jaipr\Desktop\dataset\IMG\right_2021_03_03_11_56_00_778.jpg,0,1,0,30.18734
C:\Users\jaipr\Desktop\dataset\IMG\center_2021_03_03_11_56_00_851.jpg,C:\Users\jaipr\Desktop\dataset\IMG\left_2021_03_03_11_56_00_851.jpg,C:\Users\jaipr\Desktop\dataset\IMG\right_2021_03_03_11_56_00_851.jpg,0,1,0,30.18916
C:\Users\jaipr\Desktop\dataset\IMG\center_2021_03_03_11_56_00_922.jpg,C:\Users\jaipr\Desktop\dataset\IMG\left_2021_03_03_11_56_00_922.jpg,C:\Users\jaipr\Desktop\dataset\IMG\right_2021_03_03_11_56_00_922.jpg,0,1,0,30.1897
C:\Users\jaipr\Desktop\dataset\IMG\center_2021_03_03_11_56_00_993.jpg,C:\Users\jaipr\Desktop\dataset\IMG\left_2021_03_03_11_56_00_993.jpg,C:\Users\jaipr\Desktop\dataset\IMG\right_2021_03_03_11_56_00_993.jpg,0,1,0,30.19121
C:\Users\jaipr\Desktop\dataset\IMG\center_2021_03_03_11_56_01_066.jpg,C:\Users\jaipr\Desktop\dataset\IMG\left_2021_03_03_11_56_01_066.jpg,C:\Users\jaipr\Desktop\dataset\IMG\right_2021_03_03_11_56_01_066.jpg,0,1,0,30.19031
C:\Users\jaipr\Desktop\dataset\IMG\center_2021_03_03_11_56_01_138.jpg,C:\Users\jaipr\Desktop\dataset\IMG\left_2021_03_03_11_56_01_138.jpg,C:\Users\jaipr\Desktop\dataset\IMG\right_2021_03_03_11_56_01_138.jpg,0,1,0,30.19018
C:\Users\jaipr\Desktop\dataset\IMG\center_2021_03_03_11_56_01_210.jpg,C:\Users\jaipr\Desktop\dataset\IMG\left_2021_03_03_11_56_01_210.jpg,C:\Users\jaipr\Desktop\dataset\IMG\right_2021_03_03_11_56_01_210.jpg,0,1,0,30.19119
C:\Users\jaipr\Desktop\dataset\IMG\center_2021_03_03_11_56_01_281.jpg,C:\Users\jaipr\Desktop\dataset\IMG\left_2021_03_03_11_56_01_281.jpg,C:\Users\jaipr\Desktop\dataset\IMG\right_2021_03_03_11_56_01_281.jpg,-0.15,1,0,30.18431
C:\Users\jaipr\Desktop\dataset\IMG\center_2021_03_03_11_56_01_354.jpg,C:\Users\jaipr\Desktop\dataset\IMG\left_2021_03_03_11_56_01_354.jpg,C:\Users\jaipr\Desktop\dataset\IMG\right_2021_03_03_11_56_01_354.jpg,0,1,0,30.1904
C:\Users\jaipr\Desktop\dataset\IMG\center_2021_03_03_11_56_01_424.jpg,C:\Users\jaipr\Desktop\dataset\IMG\left_2021_03_03_11_56_01_424.jpg,C:\Users\jaipr\Desktop\dataset\IMG\right_2021_03_03_11_56_01_424.jpg,0,1,0,30.19027
C:\Users\jaipr\Desktop\dataset\IMG\center_2021_03_03_11_56_01_495.jpg,C:\Users\jaipr\Desktop\dataset\IMG\left_2021_03_03_11_56_01_495.jpg,C:\Users\jaipr\Desktop\dataset\IMG\right_2021_03_03_11_56_01_495.jpg,0,1,0,30.19027
C:\Users\jaipr\Desktop\dataset\IMG\center_2021_03_03_11_56_01_568.jpg,C:\Users\jaipr\Desktop\dataset\IMG\left_2021_03_03_11_56_01_568.jpg,C:\Users\jaipr\Desktop\dataset\IMG\right_2021_03_03_11_56_01_568.jpg,-0.05,1,0,30.18967
C:\Users\jaipr\Desktop\dataset\IMG\center_2021_03_03_11_56_01_639.jpg,C:\Users\jaipr\Desktop\dataset\IMG\left_2021_03_03_11_56_01_639.jpg,C:\Users\jaipr\Desktop\dataset\IMG\right_2021_03_03_11_56_01_639.jpg,-0.25,1,0,30.17458
C:\Users\jaipr\Desktop\dataset\IMG\center_2021_03_03_11_56_01_712.jpg,C:\Users\jaipr\Desktop\dataset\IMG\left_2021_03_03_11_56_01_712.jpg,C:\Users\jaipr\Desktop\dataset\IMG\right_2021_03_03_11_56_01_712.jpg,0,1,0,30.19023
C:\Users\jaipr\Desktop\dataset\IMG\center_2021_03_03_11_56_01_783.jpg,C:\Users\jaipr\Desktop\dataset\IMG\left_2021_03_03_11_56_01_783.jpg,C:\Users\jaipr\Desktop\dataset\IMG\right_2021_03_03_11_56_01_783.jpg,0,1,0,30.19017
C:\Users\jaipr\Desktop\dataset\IMG\center_2021_03_03_11_56_01_857.jpg,C:\Users\jaipr\Desktop\dataset\IMG\left_2021_03_03_11_56_01_857.jpg,C:\Users\jaipr\Desktop\dataset\IMG\right_2021_03_03_11_56_01_857.jpg,0,1,0,30.19041
C:\Users\jaipr\Desktop\dataset\IMG\center_2021_03_03_11_56_01_929.jpg,C:\Users\jaipr\Desktop\dataset\IMG\left_2021_03_03_11_56_01_929.jpg,C:\Users\jaipr\Desktop\dataset\IMG\right_2021_03_03_11_56_01_929.jpg,0,1,0,30.19034
C:\Users\jaipr\Desktop\dataset\IMG\center_2021_03_03_11_56_02_004.jpg,C:\Users\jaipr\Desktop\dataset\IMG\left_2021_03_03_11_56_02_004.jpg,C:\Users\jaipr\Desktop\dataset\IMG\right_2021_03_03_11_56_02_004.jpg,-0.15,1,0,30.186
